user_id;teaser_id;event_type;timestamp;device_type;country
2360;123;impression;2021-05-07 00:48:42;mobile;DE
2361;789;impression;2021-02-11 22:16:41;tablet;DE
2362;789;impression;2023-11-10 15:22:02;tablet;DE
2363;456;click;2021-06-01 11:39:57;tablet;FR
2364;789;impression;2022-07-31 04:55:36;mobile;US
2365;789;impression;2023-09-25 10:42:59;desktop;DE
2366;123;impression;2022-03-06 21:57:15;desktop;FR
2367;456;impression;2022-06-15 23:00:55;tablet;US
2368;456;impression;2022-07-17 07:06:47;mobile;FR
2369;789;click;2021-05-20 16:52:33;tablet;FR
2370;789;click;2022-05-05 15:47:17;desktop;US
2371;456;impression;2021-05-04 07:41:36;mobile;FR
2372;123;impression;2023-05-29 16:13:03;tablet;US
2373;789;impression;2021-09-22 13:24:38;mobile;US
2374;456;impression;2021-03-31 20:20:44;mobile;FR
2375;123;impression;2023-02-02 14:36:32;desktop;US
2376;123;impression;2023-02-21 11:32:21;mobile;US
2377;123;impression;2023-04-18 02:39:34;mobile;DE
2378;456;impression;2022-04-16 05:05:46;desktop;FR
2379;789;impression;2022-05-01 17:14:18;mobile;FR
2380;123;click;2021-01-27 01:23:02;desktop;FR
2381;123;impression;2023-04-24 21:26:23;mobile;US
2382;123;click;2021-10-07 17:24:16;mobile;FR
2383;789;impression;2021-03-10 23:13:34;tablet;FR
2384;123;impression;2023-04-09 07:49:01;desktop;FR
2385;123;impression;2023-07-29 07:21:58;desktop;FR
2386;456;impression;2022-02-11 12:50:21;desktop;FR
2387;456;impression;2021-07-24 18:54:28;desktop;DE
2388;456;impression;2023-01-03 22:05:37;mobile;US
2389;789;impression;2022-04-03 02:05:51;desktop;FR
2390;456;impression;2023-02-16 08:29:12;mobile;FR
2391;123;impression;2022-01-24 17:00:25;mobile;FR
2392;456;impression;2022-09-10 13:58:04;mobile;US
2393;456;impression;2021-07-18 00:26:04;tablet;US
2394;123;click;2023-07-05 20:26:45;mobile;DE
2395;789;impression;2021-09-18 16:41:08;tablet;FR
2396;456;click;2021-06-28 14:19:48;mobile;FR
2397;123;impression;2021-04-12 16:29:41;mobile;DE
2398;123;impression;2023-02-04 14:13:05;tablet;DE
2399;456;impression;2023-05-21 02:30:20;mobile;US
2400;789;impression;2023-12-12 08:59:06;tablet;US
2401;123;impression;2023-06-27 18:24:45;tablet;US
2402;456;impression;2023-06-14 18:04:13;desktop;FR
2403;789;impression;2023-09-09 06:30:37;mobile;FR
2404;123;impression;2023-11-28 01:50:50;desktop;FR
2405;789;impression;2023-06-27 04:07:31;mobile;FR
2406;789;impression;2021-01-30 05:00:19;mobile;FR
2407;456;impression;2023-03-16 04:39:35;desktop;DE
2408;123;impression;2023-04-28 09:47:26;tablet;DE
2409;456;impression;2021-07-03 16:09:54;desktop;DE
2410;456;impression;2022-04-30 08:29:02;tablet;FR
2411;123;click;2023-09-12 21:21:21;mobile;FR
2412;123;impression;2023-02-03 09:20:18;mobile;DE
2413;123;impression;2021-02-18 18:50:33;tablet;DE
2414;789;click;2023-04-13 16:36:04;tablet;US
2415;789;impression;2022-05-18 02:52:19;tablet;FR
2416;789;share;2021-11-09 17:16:53;desktop;DE
2417;456;click;2022-12-20 10:19:03;tablet;DE
2418;456;impression;2021-02-13 07:07:54;tablet;FR
2419;789;impression;2022-03-07 18:19:33;mobile;US
2420;123;impression;2021-05-17 16:26:01;desktop;US
2421;456;impression;2021-12-14 07:39:55;tablet;US
2422;789;click;2021-05-14 01:24:49;mobile;DE
2423;456;impression;2022-11-03 01:52:00;mobile;DE
2424;123;impression;2021-01-16 12:26:25;tablet;FR
2425;456;impression;2023-01-01 16:31:55;mobile;US
2426;456;impression;2021-03-27 15:14:45;tablet;DE
2427;456;impression;2023-12-27 23:35:13;tablet;DE
2428;456;impression;2021-06-10 02:46:10;mobile;DE
2429;456;click;2022-11-15 19:21:19;tablet;DE
2430;123;impression;2021-08-22 03:41:21;desktop;FR
2431;789;impression;2021-04-30 04:48:29;desktop;DE
2432;456;impression;2021-05-19 06:52:51;tablet;DE
2433;456;impression;2023-12-10 07:51:27;desktop;DE
2434;789;impression;2021-05-14 19:06:02;mobile;FR
2435;456;click;2021-11-03 06:29:10;desktop;FR
2436;456;click;2021-03-04 23:13:35;tablet;DE
2437;123;impression;2022-02-06 05:58:01;desktop;FR
2438;456;impression;2021-07-03 20:06:22;mobile;FR
2439;456;click;2021-09-03 09:10:24;tablet;US
2440;456;impression;2022-02-07 03:43:03;desktop;DE
2441;789;impression;2021-11-21 14:34:48;desktop;US
2442;789;impression;2021-04-03 12:17:33;desktop;FR
2443;789;impression;2021-05-22 19:26:56;desktop;FR
2444;789;impression;2021-05-10 13:03:19;tablet;FR
2445;789;click;2022-12-16 02:04:13;tablet;DE
2446;456;impression;2021-07-21 04:20:55;tablet;FR
2447;123;impression;2023-02-23 16:16:20;mobile;US
2448;123;impression;2023-07-01 16:03:38;mobile;DE
2449;789;impression;2023-10-03 18:18:54;mobile;DE
2450;123;click;2023-05-14 02:44:09;desktop;FR
2451;123;impression;2021-12-21 02:06:06;mobile;DE
2452;456;impression;2023-12-13 02:21:25;mobile;DE
2453;789;impression;2021-01-07 07:01:49;tablet;US
2454;123;impression;2021-10-22 02:12:04;mobile;US
2455;456;click;2021-11-07 03:14:18;tablet;US
2456;789;impression;2022-03-15 11:51:17;desktop;US
2457;789;impression;2022-08-05 20:00:43;tablet;FR
2458;789;impression;2023-05-03 12:39:46;tablet;DE
2459;456;impression;2023-06-23 08:05:46;desktop;FR
2460;123;click;2023-07-16 22:19:07;tablet;DE
2461;123;impression;2022-01-13 07:47:29;tablet;FR
2462;123;impression;2023-03-31 21:59:33;mobile;FR
2463;123;impression;2023-07-01 13:15:47;desktop;US
2464;456;impression;2022-11-27 05:58:07;mobile;FR
2465;789;impression;2021-01-31 08:19:15;desktop;FR
2466;789;impression;2023-09-04 02:17:23;mobile;DE
2467;123;click;2023-04-21 07:47:04;mobile;DE
2468;123;impression;2021-06-19 09:26:50;tablet;FR
2469;456;impression;2023-08-07 01:25:39;mobile;US
2470;789;impression;2022-08-19 10:16:58;mobile;FR
2471;123;impression;2023-08-04 06:54:16;tablet;FR
2472;456;impression;2021-04-20 07:05:30;desktop;US
2473;789;impression;2021-10-18 01:17:59;tablet;US
2474;456;impression;2023-03-24 10:09:10;desktop;FR
2475;123;impression;2022-06-06 03:48:43;desktop;DE
2476;789;impression;2022-12-29 04:26:37;mobile;DE
2477;789;impression;2022-12-04 10:31:05;mobile;FR
2478;456;impression;2021-12-30 07:33:25;mobile;US
2479;456;impression;2022-10-31 10:06:21;tablet;DE
2480;456;impression;2021-12-29 18:03:45;desktop;DE
2481;456;impression;2022-07-17 04:34:36;tablet;FR
2482;789;impression;2022-08-02 03:58:49;desktop;US
2483;123;impression;2021-10-20 08:53:04;tablet;FR
2484;789;impression;2021-05-08 21:54:20;tablet;US
2485;123;impression;2022-08-19 18:44:45;mobile;US
2486;789;impression;2023-05-06 04:39:19;desktop;US
2487;789;impression;2021-06-22 04:41:58;mobile;DE
2488;456;impression;2023-01-11 08:59:20;desktop;US
2489;123;impression;2023-04-22 12:21:42;tablet;US
2490;789;click;2022-02-09 06:47:32;desktop;US
2491;123;impression;2021-04-18 13:01:59;mobile;FR
2492;789;impression;2023-04-09 07:01:05;tablet;FR
2493;123;impression;2022-04-30 01:17:22;tablet;US
2494;789;impression;2021-02-26 19:47:25;mobile;US
2495;789;impression;2023-10-13 04:37:34;tablet;DE
2496;456;click;2023-07-21 23:18:00;desktop;US
2497;789;impression;2022-04-18 12:55:40;mobile;US
2498;789;impression;2021-09-27 20:28:15;desktop;US
2499;456;impression;2021-04-29 03:25:52;tablet;US
2500;123;impression;2023-03-21 01:08:56;mobile;DE
2501;456;impression;2021-12-18 07:11:43;desktop;DE
2502;456;impression;2022-08-21 10:15:54;tablet;FR
2503;123;impression;2021-09-25 02:05:07;desktop;US
2504;123;impression;2023-01-09 00:46:28;tablet;DE
2505;456;impression;2023-04-27 13:52:19;mobile;US
2506;789;impression;2022-02-15 06:50:42;tablet;DE
2507;789;click;2021-04-20 00:20:25;desktop;DE
2508;789;impression;2023-05-12 15:01:33;desktop;FR
2509;789;impression;2023-05-27 21:23:43;tablet;FR
2510;456;impression;2022-09-15 09:45:31;mobile;US
2511;123;impression;2022-12-19 12:33:26;tablet;DE
2512;123;impression;2022-01-18 00:03:56;desktop;US
2513;456;impression;2022-09-03 11:44:37;desktop;DE
2514;789;impression;2022-05-21 19:24:41;tablet;FR
2515;123;click;2023-05-21 04:58:31;desktop;DE
2516;789;impression;2022-10-31 14:20:48;tablet;DE
2517;456;impression;2021-11-11 15:02:18;desktop;FR
2518;456;click;2021-03-02 01:55:08;tablet;US
2519;456;impression;2022-08-02 16:59:36;desktop;FR
2520;123;impression;2021-02-22 22:45:04;desktop;DE
2521;456;impression;2021-12-08 00:06:44;desktop;US
2522;789;impression;2023-01-03 11:24:45;mobile;US
2523;789;impression;2023-08-06 06:46:04;desktop;DE
2524;123;impression;2021-03-18 01:43:20;desktop;US
2525;456;click;2022-06-11 15:56:32;mobile;DE
2526;456;impression;2023-02-16 15:35:08;desktop;US
2527;789;click;2023-10-03 23:59:00;desktop;DE
2528;456;click;2023-08-18 07:23:58;desktop;US
2529;789;impression;2023-06-29 00:18:31;tablet;DE
2530;123;click;2021-05-20 08:25:49;mobile;FR
2531;123;impression;2023-06-02 05:00:50;tablet;US
2532;456;impression;2021-04-09 18:50:36;desktop;FR
2533;123;impression;2023-11-08 23:56:50;desktop;US
2534;789;impression;2021-09-15 02:27:51;desktop;FR
2535;456;impression;2021-09-30 05:07:48;desktop;FR
2536;123;impression;2023-12-02 20:03:53;tablet;US
2537;123;click;2023-06-26 14:10:17;desktop;DE
2538;123;impression;2021-03-25 03:23:13;mobile;US
2539;123;impression;2022-05-13 05:29:37;mobile;DE
2540;456;impression;2022-11-28 01:31:26;tablet;DE
2541;456;impression;2022-06-20 17:49:11;desktop;US
2542;123;impression;2023-04-08 01:42:17;mobile;US
2543;789;impression;2023-08-29 06:54:43;desktop;DE
2544;456;impression;2023-03-12 18:54:43;desktop;DE
2545;123;impression;2023-12-22 15:09:50;mobile;FR
2546;456;impression;2022-06-11 16:33:00;desktop;DE
2547;456;impression;2022-05-27 17:49:24;desktop;DE
2548;789;impression;2021-08-27 08:06:43;tablet;US
2549;789;impression;2023-05-06 03:48:56;mobile;US
2550;789;impression;2023-08-29 13:51:28;tablet;DE
2551;456;impression;2023-11-20 12:58:42;desktop;US
2552;789;impression;2022-03-25 02:13:09;desktop;DE
2553;123;impression;2023-10-03 11:55:02;tablet;DE
2554;789;impression;2021-08-18 14:20:53;tablet;FR
2555;123;click;2023-10-17 08:15:44;mobile;DE
2556;789;impression;2022-08-26 15:10:22;tablet;FR
2557;123;impression;2022-03-19 12:41:22;tablet;DE
2558;123;impression;2022-04-16 09:17:55;mobile;DE
2559;123;impression;2023-10-26 21:27:55;mobile;DE
2560;789;click;2023-08-03 15:53:41;tablet;FR
2561;123;impression;2021-11-15 11:09:04;tablet;US
2562;123;impression;2021-02-15 16:10:45;desktop;FR
2563;123;impression;2023-08-14 10:52:17;desktop;DE
2564;789;impression;2022-03-05 05:53:09;tablet;FR
2565;456;impression;2021-11-27 04:42:01;tablet;DE
2566;456;impression;2023-07-04 21:28:46;desktop;US
2567;789;impression;2021-01-29 19:03:22;tablet;US
2568;456;click;2021-02-27 11:22:07;tablet;US
2569;456;impression;2022-11-19 18:22:02;mobile;US
2570;456;click;2022-11-23 11:36:18;tablet;FR
2571;456;impression;2023-01-05 20:11:37;desktop;US
2572;123;impression;2023-10-04 17:23:17;mobile;FR
2573;789;impression;2023-07-05 15:17:43;tablet;US
2574;456;impression;2022-12-07 09:39:52;mobile;FR
2575;789;impression;2022-10-31 15:58:43;desktop;FR
2576;789;impression;2021-05-02 23:44:56;mobile;FR
2577;123;impression;2023-01-06 08:56:16;tablet;FR
2578;789;impression;2022-10-05 21:32:11;desktop;US
2579;456;impression;2021-03-22 14:28:23;mobile;US
2580;123;impression;2021-02-25 20:55:06;tablet;US
2581;789;click;2022-06-16 06:21:37;desktop;FR
2582;789;impression;2021-04-29 21:08:07;tablet;FR
2583;456;impression;2022-04-24 21:17:01;mobile;FR
2584;123;share;2021-08-28 13:44:59;desktop;FR
2585;456;impression;2022-05-04 00:25:12;mobile;DE
2586;123;share;2021-11-23 03:40:40;mobile;DE
2587;789;click;2023-02-27 23:10:21;mobile;FR
2588;123;impression;2022-05-11 07:17:56;desktop;US
2589;123;impression;2023-07-10 00:04:30;mobile;DE
2590;456;impression;2021-07-07 10:04:35;mobile;US
2591;789;impression;2022-11-05 09:06:01;desktop;FR
2592;123;impression;2023-05-04 01:33:45;tablet;US
2593;456;impression;2022-03-13 23:15:14;tablet;US
2594;123;impression;2023-11-05 23:27:15;tablet;DE
2595;456;impression;2023-12-20 09:48:59;mobile;DE
2596;456;share;2021-06-22 13:13:46;mobile;US
2597;123;impression;2022-08-04 19:44:51;desktop;US
2598;123;impression;2023-12-03 22:14:30;tablet;US
2599;789;impression;2021-05-22 20:44:33;tablet;DE
2600;789;impression;2023-10-11 09:46:21;mobile;FR
2601;456;impression;2022-04-16 15:38:35;mobile;FR
2602;123;impression;2022-09-10 08:30:29;mobile;US
2603;456;impression;2023-04-11 19:47:55;mobile;FR
2604;123;impression;2021-03-03 00:01:20;mobile;FR
2605;789;impression;2021-10-31 06:14:36;mobile;DE
2606;123;impression;2021-08-02 08:20:56;mobile;US
2607;456;impression;2021-12-31 14:13:16;desktop;DE
2608;123;impression;2022-03-22 15:14:04;desktop;FR
2609;456;impression;2021-09-30 12:18:08;mobile;US
2610;456;impression;2022-11-16 02:21:28;tablet;DE
2611;789;impression;2023-11-24 03:59:28;mobile;US
2612;123;impression;2022-06-09 04:44:20;tablet;US
2613;789;impression;2022-02-06 05:51:09;tablet;DE
2614;456;impression;2021-10-14 22:49:17;desktop;DE
2615;123;impression;2023-07-10 17:42:19;mobile;US
2616;456;impression;2023-09-23 13:33:52;mobile;US
2617;123;impression;2021-03-13 03:57:15;mobile;DE
2618;456;click;2021-11-30 05:16:23;mobile;DE
2619;123;impression;2022-09-19 07:19:24;tablet;FR
2620;123;impression;2021-12-23 13:51:41;tablet;US
2621;456;impression;2022-01-24 19:35:53;tablet;FR
2622;789;impression;2022-09-15 22:40:37;desktop;US
2623;789;impression;2023-07-20 11:19:55;tablet;FR
2624;123;impression;2021-10-13 15:05:06;tablet;FR
2625;789;click;2023-02-18 09:53:13;desktop;DE
2626;456;impression;2022-01-12 19:52:41;mobile;US
2627;789;click;2022-12-24 11:05:38;mobile;FR
2628;123;impression;2021-03-04 08:27:35;desktop;FR
2629;123;impression;2022-07-05 11:40:09;desktop;DE
2630;456;impression;2021-01-04 18:28:38;desktop;DE
2631;456;impression;2022-12-21 01:56:35;desktop;FR
2632;456;impression;2022-02-28 15:40:03;mobile;DE
2633;789;impression;2023-06-06 15:28:44;tablet;FR
2634;789;impression;2023-06-18 04:07:06;desktop;FR
2635;789;impression;2023-05-08 06:39:46;mobile;US
2636;123;impression;2022-01-24 19:36:36;tablet;FR
2637;789;impression;2022-01-20 11:57:03;tablet;FR
2638;123;impression;2021-10-16 16:07:12;mobile;FR
2639;123;click;2023-02-03 02:48:20;desktop;FR
2640;789;click;2022-02-05 00:40:23;mobile;FR
2641;456;impression;2023-02-12 11:27:52;tablet;US
2642;789;impression;2021-11-20 03:28:25;tablet;FR
2643;789;impression;2021-03-02 14:08:45;desktop;DE
2644;456;impression;2022-10-29 21:23:13;tablet;DE
2645;789;impression;2023-04-10 11:28:26;tablet;FR
2646;123;impression;2021-02-18 02:36:37;mobile;FR
2647;123;impression;2023-11-18 10:48:45;tablet;FR
2648;123;impression;2022-11-21 19:05:10;tablet;FR
2649;456;impression;2022-03-20 02:57:02;mobile;FR
2650;123;impression;2023-06-16 19:11:31;desktop;FR
2651;456;impression;2023-10-09 15:45:18;mobile;US
2652;456;impression;2023-03-15 17:42:24;tablet;DE
2653;456;impression;2021-04-19 19:06:45;tablet;US
2654;789;impression;2023-12-09 09:42:17;mobile;DE
2655;456;impression;2023-01-30 12:59:28;tablet;FR
2656;123;impression;2021-09-27 10:17:39;tablet;FR
2657;456;impression;2022-05-29 10:18:22;desktop;DE
2658;123;click;2021-11-03 04:35:48;desktop;FR
2659;456;impression;2023-09-27 03:08:20;desktop;US
2660;456;impression;2023-01-20 16:23:07;mobile;US
2661;789;impression;2023-03-13 19:21:53;mobile;DE
2662;456;impression;2021-09-07 22:52:42;mobile;FR
2663;456;impression;2021-02-06 23:33:18;tablet;FR
2664;789;impression;2023-01-26 16:01:12;tablet;FR
2665;456;impression;2021-08-09 15:59:55;tablet;US
2666;456;impression;2022-02-27 00:28:15;desktop;FR
2667;456;impression;2022-03-13 16:58:34;desktop;DE
2668;123;impression;2023-05-06 07:30:44;mobile;DE
2669;789;click;2022-04-19 04:35:16;tablet;US
2670;456;impression;2023-02-06 11:14:51;desktop;US
2671;123;impression;2021-02-10 06:20:42;desktop;FR
2672;456;impression;2022-01-24 10:02:50;mobile;FR
2673;456;click;2022-05-10 09:34:55;mobile;FR
2674;789;impression;2023-10-28 21:36:47;mobile;US
2675;456;impression;2022-12-14 07:33:57;desktop;US
2676;123;impression;2021-12-18 09:36:45;tablet;DE
2677;789;impression;2021-11-15 20:16:31;desktop;DE
2678;123;impression;2021-05-21 19:02:31;mobile;FR
2679;123;click;2022-11-14 23:18:48;mobile;US
2680;789;impression;2023-10-07 00:36:42;tablet;US
2681;456;impression;2022-04-05 12:41:50;mobile;FR
2682;789;impression;2021-04-30 03:26:33;desktop;US
2683;456;impression;2021-12-23 11:41:29;desktop;US
2684;789;impression;2023-12-28 23:18:31;desktop;US
2685;456;impression;2023-01-27 17:10:59;mobile;US
2686;789;impression;2022-10-11 16:57:59;tablet;US
2687;123;click;2023-01-30 04:52:09;mobile;DE
2688;456;impression;2023-11-04 04:27:46;desktop;US
2689;789;impression;2023-11-30 05:23:32;mobile;US
2690;789;impression;2021-02-28 06:33:27;tablet;DE
2691;789;impression;2023-04-25 23:09:47;tablet;DE
2692;123;impression;2023-07-01 00:32:21;tablet;US
2693;789;impression;2022-11-09 16:45:40;tablet;US
2694;789;impression;2021-01-19 14:40:12;mobile;US
2695;123;impression;2021-06-12 22:42:03;desktop;FR
2696;123;impression;2021-06-22 00:14:23;tablet;US
2697;456;impression;2022-01-04 21:07:14;tablet;DE
2698;456;impression;2023-02-20 10:30:52;tablet;US
2699;456;impression;2022-04-10 15:34:18;desktop;FR
2700;456;click;2021-09-03 06:35:38;tablet;FR
2701;123;click;2023-12-07 02:36:55;tablet;US
2702;123;impression;2023-09-16 08:09:13;desktop;US
2703;789;impression;2022-01-01 18:45:19;tablet;FR
2704;123;impression;2021-05-19 17:26:20;mobile;DE
2705;789;impression;2021-02-22 08:52:11;desktop;DE
2706;456;impression;2022-03-18 07:47:26;tablet;DE
2707;789;impression;2023-06-27 07:32:16;tablet;DE
2708;789;impression;2022-04-01 04:08:45;desktop;US
2709;123;impression;2022-07-14 02:13:12;mobile;DE
2710;456;share;2022-03-17 17:07:37;tablet;DE
2711;123;impression;2022-10-30 23:38:08;mobile;US
2712;789;click;2023-11-10 08:30:19;mobile;US
2713;456;impression;2021-08-02 07:50:49;mobile;FR
2714;456;impression;2023-11-18 01:03:54;desktop;US
2715;456;click;2023-08-13 03:50:17;tablet;US
2716;456;impression;2021-05-24 20:00:31;tablet;US
2717;123;impression;2023-12-25 14:59:41;tablet;FR
2718;123;impression;2022-12-15 22:01:08;tablet;DE
2719;456;impression;2023-12-07 22:59:55;tablet;US
2720;789;impression;2023-07-21 21:13:09;mobile;US
2721;789;impression;2021-05-04 11:55:36;desktop;US
2722;456;impression;2021-06-16 06:51:12;mobile;US
2723;456;impression;2023-08-31 20:32:12;mobile;US
2724;123;impression;2022-07-09 22:41:26;mobile;DE
2725;789;share;2021-09-07 15:48:30;desktop;FR
2726;789;impression;2023-05-11 08:04:11;desktop;DE
2727;456;impression;2023-05-10 05:30:39;mobile;US
2728;456;impression;2023-10-25 08:20:29;desktop;US
2729;789;impression;2022-01-22 16:31:45;tablet;US
2730;123;impression;2023-11-27 08:42:48;desktop;US
2731;789;impression;2022-05-20 07:34:32;mobile;US
2732;456;impression;2022-12-06 13:37:28;mobile;FR
2733;123;impression;2021-07-29 02:38:02;mobile;DE
2734;789;impression;2022-06-01 21:18:05;mobile;DE
2735;789;impression;2021-12-15 12:39:43;desktop;FR
2736;789;impression;2021-05-24 05:34:13;tablet;US
2737;789;impression;2022-12-20 05:09:34;mobile;DE
2738;123;impression;2021-03-05 19:49:48;mobile;DE
2739;123;click;2021-01-22 12:54:30;tablet;FR
2740;123;impression;2023-11-03 15:36:57;desktop;DE
2741;789;impression;2022-02-01 02:13:46;mobile;FR
2742;789;impression;2022-06-07 20:06:06;mobile;FR
2743;789;impression;2022-01-30 17:47:11;desktop;DE
2744;789;click;2021-04-08 14:57:52;desktop;DE
2745;789;impression;2021-04-17 10:02:15;desktop;FR
2746;789;impression;2023-01-29 23:47:41;tablet;FR
2747;456;impression;2021-07-13 00:01:05;mobile;FR
2748;123;impression;2023-07-11 09:22:59;mobile;US
2749;456;click;2021-10-01 22:12:26;tablet;DE
2750;789;impression;2021-07-29 11:23:00;mobile;DE
2751;456;impression;2021-06-17 22:57:02;tablet;FR
2752;789;impression;2021-03-21 23:29:16;tablet;US
2753;456;click;2022-02-06 08:02:06;mobile;US
2754;123;impression;2021-07-20 22:23:38;desktop;US
2755;789;impression;2023-01-06 23:42:09;desktop;DE
2756;123;impression;2022-04-17 02:07:52;desktop;FR
2757;789;impression;2022-07-09 07:07:55;tablet;FR
2758;123;impression;2021-06-25 10:00:00;tablet;US
2759;123;click;2021-08-26 09:15:13;mobile;FR
2760;123;impression;2022-10-26 23:56:46;tablet;FR
2761;456;impression;2021-12-28 15:32:28;desktop;US
2762;123;impression;2023-07-12 08:51:25;tablet;FR
2763;789;impression;2022-01-29 16:33:26;mobile;US
2764;456;impression;2022-01-09 03:38:22;desktop;US
2765;789;impression;2022-05-23 13:35:53;desktop;FR
2766;789;impression;2022-05-24 17:52:37;tablet;US
2767;789;impression;2022-01-13 05:07:40;mobile;FR
2768;123;impression;2021-04-08 16:12:00;tablet;US
2769;123;impression;2021-10-30 20:33:21;mobile;FR
2770;123;impression;2022-07-31 09:13:51;desktop;DE
2771;123;click;2021-09-09 07:41:49;desktop;US
2772;456;impression;2022-12-09 22:43:54;mobile;FR
2773;456;impression;2022-06-22 08:24:49;tablet;US
2774;789;impression;2021-05-05 21:39:47;tablet;DE
2775;789;impression;2021-02-04 09:01:28;mobile;DE
2776;456;impression;2021-07-12 13:20:11;tablet;DE
2777;456;impression;2022-08-12 16:47:10;tablet;US
2778;123;impression;2023-07-03 07:44:01;tablet;US
2779;789;impression;2022-01-29 17:39:03;mobile;FR
2780;123;impression;2023-04-22 17:56:20;mobile;US
2781;123;impression;2023-08-30 11:49:38;mobile;FR
2782;789;click;2023-02-15 15:31:11;mobile;US
2783;789;impression;2021-12-20 22:49:48;mobile;FR
2784;456;impression;2023-12-21 07:04:51;desktop;DE
2785;123;impression;2021-01-07 18:22:13;desktop;FR
2786;789;impression;2021-01-16 18:17:40;desktop;DE
2787;123;impression;2021-03-27 08:13:34;mobile;FR
2788;456;impression;2023-03-28 01:11:45;mobile;US
2789;123;impression;2023-08-15 05:30:07;desktop;FR
2790;789;impression;2021-08-30 06:11:19;desktop;DE
2791;789;impression;2023-10-09 22:07:04;mobile;FR
2792;123;impression;2021-03-26 22:04:48;tablet;DE
2793;789;impression;2022-10-01 01:33:50;tablet;US
2794;456;impression;2023-02-17 05:48:36;mobile;US
2795;789;impression;2022-04-14 16:30:28;mobile;DE
2796;123;impression;2023-07-15 18:58:21;mobile;DE
2797;789;impression;2021-05-19 00:10:51;desktop;FR
2798;456;impression;2022-05-24 22:29:24;mobile;DE
2799;123;impression;2023-04-29 09:45:06;tablet;DE
2800;456;impression;2022-08-17 15:27:43;mobile;US
2801;456;impression;2021-10-09 19:10:25;desktop;US
2802;123;impression;2022-11-20 18:04:35;mobile;FR
2803;456;impression;2023-11-13 18:29:28;desktop;FR
2804;123;impression;2021-07-31 15:18:52;desktop;US
2805;456;impression;2023-10-01 14:20:24;desktop;DE
2806;123;impression;2022-09-24 04:28:47;mobile;US
2807;456;impression;2023-09-09 22:39:00;desktop;DE
2808;456;impression;2022-01-05 20:54:07;desktop;US
2809;123;impression;2023-01-08 05:29:47;mobile;US
2810;123;impression;2022-02-09 16:32:29;mobile;DE
2811;123;click;2023-07-15 03:55:56;mobile;FR
2812;456;impression;2022-09-15 07:35:51;mobile;FR
2813;789;impression;2021-02-18 06:01:24;mobile;US
2814;123;impression;2021-03-08 22:01:24;desktop;DE
2815;456;impression;2021-11-05 22:53:13;tablet;US
2816;789;impression;2021-06-07 19:31:15;desktop;FR
2817;789;click;2021-10-30 19:59:42;tablet;FR
2818;456;impression;2022-10-03 04:11:05;mobile;DE
2819;789;impression;2021-02-11 14:45:49;desktop;US
2820;123;share;2022-09-04 06:54:21;mobile;DE
2821;456;click;2022-12-15 13:58:56;desktop;DE
2822;789;click;2021-06-01 12:21:05;tablet;DE
2823;456;impression;2021-07-01 01:13:02;desktop;US
2824;123;impression;2022-08-21 22:09:30;desktop;DE
2825;789;impression;2022-06-05 12:12:00;tablet;DE
2826;456;impression;2021-10-01 02:26:06;mobile;DE
2827;123;impression;2022-03-06 10:47:56;tablet;US
2828;789;impression;2022-05-01 23:38:13;tablet;US
2829;789;impression;2022-05-26 20:16:13;desktop;US
2830;456;impression;2023-06-13 10:37:19;mobile;DE
2831;123;impression;2022-06-04 19:58:49;mobile;DE
2832;789;impression;2023-09-20 03:59:03;mobile;FR
2833;123;impression;2023-05-23 07:48:18;desktop;DE
2834;789;impression;2021-08-14 15:05:24;desktop;FR
2835;456;impression;2021-04-27 05:27:20;desktop;FR
2836;123;impression;2021-05-12 10:44:15;tablet;US
2837;123;impression;2021-10-10 02:38:43;tablet;FR
2838;456;impression;2021-06-01 12:44:12;mobile;FR
2839;789;impression;2023-02-02 19:27:39;desktop;DE
2840;456;impression;2022-12-31 18:06:03;mobile;DE
2841;123;impression;2021-08-01 15:19:37;desktop;FR
2842;789;impression;2023-08-19 11:23:18;desktop;DE
2843;123;impression;2021-12-22 05:38:47;mobile;DE
2844;456;impression;2022-11-05 22:29:06;mobile;DE
2845;789;impression;2022-12-13 19:42:55;mobile;DE
2846;456;impression;2023-11-29 01:14:43;desktop;DE
2847;456;impression;2021-02-13 08:11:54;tablet;DE
2848;123;impression;2021-02-28 23:34:51;tablet;US
2849;123;impression;2021-05-19 13:54:23;mobile;DE
2850;123;impression;2022-04-07 11:32:07;mobile;DE
2851;789;click;2022-04-22 16:55:12;tablet;DE
2852;789;impression;2023-11-30 03:45:03;tablet;FR
2853;456;click;2023-09-12 05:20:40;desktop;FR
2854;789;impression;2023-09-13 05:22:00;tablet;FR
2855;456;impression;2022-04-06 17:55:36;mobile;DE
2856;123;impression;2022-10-13 19:34:07;mobile;FR
2857;789;click;2021-06-21 14:46:16;mobile;US
2858;456;impression;2022-05-02 21:13:20;mobile;DE
2859;456;impression;2021-12-01 11:51:16;mobile;FR
2860;123;impression;2023-11-04 19:49:54;mobile;FR
2861;456;impression;2021-12-01 08:56:43;tablet;DE
2862;456;impression;2021-03-12 10:07:55;mobile;FR
2863;456;impression;2023-04-11 03:46:15;tablet;FR
2864;789;impression;2023-02-06 12:05:31;tablet;DE
2865;123;impression;2021-08-25 03:18:07;mobile;FR
2866;123;click;2022-01-20 15:57:41;desktop;DE
